f1,f2,f3,dur,f1_raw,f2_raw,f3_raw,dur_raw,speaker,label,prev,post
-0.071392812,-0.578199917,-0.219867216,2.533916961,-0.071392812,-0.578199917,-0.219867216,2.533916961,s14,uw,d,#
-0.735209575,1.381003386,0.850497837,2.099934777,-0.735209575,1.381003386,0.850497837,2.099934777,s14,iy,hh,#
1.454439918,-0.56879706,0.333637197,-0.705692235,1.454439918,-0.56879706,0.333637197,-0.705692235,s14,ah,b,b
-0.722213468,1.134895061,0.809024497,0.034281294,-0.722213468,1.134895061,0.809024497,0.034281294,s14,iy,b,#
-0.627958771,1.264189012,0.591826026,-0.092014302,-0.627958771,1.264189012,0.591826026,-0.092014302,s14,iy,hh,z
0.441576166,-0.640525866,-2.648340874,-0.722644664,0.441576166,-0.640525866,-2.648340874,-0.722644664,s14,ah,v,v
-0.93086385,0.682450292,-1.250441318,-0.163214504,-0.93086385,0.682450292,-1.250441318,-0.163214504,s14,iy,b,#
2.451495893,-0.515010851,0.800559159,-0.274252915,2.451495893,-0.515010851,0.800559159,-0.274252915,s14,ah,hh,hh
-0.564497802,1.577463156,-0.200226524,-0.660768298,-0.564497802,1.577463156,-0.200226524,-0.660768298,s14,iy,hh,#
-0.168095985,0.031015142,-0.331429728,0.135995869,-0.168095985,0.031015142,-0.331429728,0.135995869,s14,uw,d,#
-0.537864284,-1.242738924,-0.992664532,0.716616564,-0.537864284,-1.242738924,-0.992664532,0.716616564,s14,uw,hh,#
-0.401171313,1.106627375,0.760166889,0.352986961,-0.401171313,1.106627375,0.760166889,0.352986961,s14,iy,s,#
-0.782081057,1.100249915,0.695441111,-0.338672145,-0.782081057,1.100249915,0.695441111,-0.338672145,s14,iy,sh,#
2.11180247,-1.316810983,0.234175101,-0.080147602,2.11180247,-1.316810983,0.234175101,-0.080147602,s14,ah,v,v
0.987349503,-0.665756967,0.196582466,-0.244586164,0.987349503,-0.665756967,0.196582466,-0.244586164,s14,ah,b,t
-0.231311495,-0.257525127,-0.070817017,-0.773501951,-0.231311495,-0.257525127,-0.070817017,-0.773501951,s14,uw,z,#
1.342125943,-0.503820307,-2.50454353,-0.737054229,1.342125943,-0.503820307,-2.50454353,-0.737054229,s14,ah,d,d
-1.166949537,1.296091277,1.897598008,0.063948045,-1.166949537,1.296091277,1.897598008,0.063948045,s14,iy,hh,z
-0.760152648,-1.175866864,-0.208809745,-0.196271741,-0.760152648,-1.175866864,-0.208809745,-0.196271741,s14,uw,hh,#
-0.60406284,1.026644899,0.817398027,-0.696368399,-0.60406284,1.026644899,0.817398027,-0.696368399,s14,iy,hh,z
-0.937437446,1.374954572,2.268625951,0.858169347,-0.937437446,1.374954572,2.268625951,0.858169347,s14,iy,b,#
-0.76417994,1.579870192,2.138990857,-0.535320323,-0.76417994,1.579870192,2.138990857,-0.535320323,s14,iy,hh,z
-0.624914703,0.361516342,-0.783244259,-0.489548764,-0.624914703,0.361516342,-0.783244259,-0.489548764,s14,uw,d,#
0.244577215,-1.042638177,0.319799981,-0.709082721,0.244577215,-1.042638177,0.319799981,-0.709082721,s14,ah,z,z
-0.712073715,0.505024379,-1.112216657,-0.814187781,-0.712073715,0.505024379,-1.112216657,-0.814187781,s14,iy,b,#
-0.941899057,1.042911784,-0.908561959,-0.374272246,-0.941899057,1.042911784,-0.908561959,-0.374272246,s14,iy,z,z
-0.73866043,0.792720056,-0.870213841,-0.616691982,-0.73866043,0.792720056,-0.870213841,-0.616691982,s14,iy,sh,#
-0.455488224,-0.002043074,-1.199003794,0.116500575,-0.455488224,-0.002043074,-1.199003794,0.116500575,s14,uw,t,#
0.224690803,-1.654537426,0.768438045,-0.834530696,0.224690803,-1.654537426,0.768438045,-0.834530696,s14,ah,v,v
2.435702899,-0.928717565,0.862463697,1.175179771,2.435702899,-0.928717565,0.862463697,1.175179771,s14,ah,p,p
-0.444278858,0.339102811,-0.595800382,-0.681111213,-0.444278858,0.339102811,-0.595800382,-0.681111213,s14,uw,d,#
-0.733034662,-1.524558176,-0.786312913,-0.786216273,-0.733034662,-1.524558176,-0.786312913,-0.786216273,s14,uw,hh,#
-0.567132217,-0.966114219,-0.572662109,-0.174233583,-0.567132217,-0.966114219,-0.572662109,-0.174233583,s14,uw,t,#
1.237428165,-0.647461162,-0.064421643,0.363158418,1.237428165,-0.647461162,-0.064421643,0.363158418,s14,ah,b,t
-0.44209964,-0.01678824,-1.264591947,-0.795540109,-0.44209964,-0.01678824,-1.264591947,-0.795540109,s14,uw,ch,#
-0.833344863,0.944836535,-0.199286592,-0.414110455,-0.833344863,0.944836535,-0.199286592,-0.414110455,s14,iy,v,#
0.930730185,-0.314439959,0.433404786,0.008005029,0.930730185,-0.314439959,0.433404786,0.008005029,s14,ah,d,z
2.165502699,-0.580155144,0.028594669,1.006503102,2.165502699,-0.580155144,0.028594669,1.006503102,s14,ah,d,z
1.759656264,-0.998481765,0.390567053,-0.489548764,1.759656264,-0.998481765,0.390567053,-0.489548764,s14,ah,p,p
-0.753929113,-0.344702104,-0.977650163,0.047843238,-0.753929113,-0.344702104,-0.977650163,0.047843238,s14,uw,d,#
-1.037597359,1.454687447,-0.543316165,-0.705692235,-1.037597359,1.454687447,-0.543316165,-0.705692235,s14,iy,hh,#
-0.516347512,-0.426809238,-0.718441478,0.866645562,-0.516347512,-0.426809238,-0.718441478,0.866645562,s14,uw,d,#
-0.613707609,0.252854049,-0.439456422,-0.381900839,-0.613707609,0.252854049,-0.439456422,-0.381900839,s14,uw,d,#
-0.726493706,-0.126245856,-1.16786257,-0.512434543,-0.726493706,-0.126245856,-1.16786257,-0.512434543,s14,uw,d,#
-0.731266964,1.258494144,1.818505918,0.200415099,-0.731266964,1.258494144,1.818505918,0.200415099,s14,iy,s,#
1.870346563,-0.776555517,0.114995914,-0.455643906,1.870346563,-0.776555517,0.114995914,-0.455643906,s14,ah,p,p
-0.758314338,0.917837662,1.363188822,-0.573463288,-0.758314338,0.917837662,1.363188822,-0.573463288,s14,iy,hh,#
-0.351491679,0.864748181,-0.605776524,-0.544644159,-0.351491679,0.864748181,-0.605776524,-0.544644159,s14,iy,sh,#
-0.750702786,1.072794468,1.012023174,-0.570072802,-0.750702786,1.072794468,1.012023174,-0.570072802,s14,iy,t,#
0.95152692,-0.583174432,-0.034564664,-0.145414454,0.95152692,-0.583174432,-0.034564664,-0.145414454,s14,ah,s,#
1.32986963,-1.465377835,-0.526390033,-0.485310657,1.32986963,-1.465377835,-0.526390033,-0.485310657,s14,ah,p,p
-0.742674171,-1.274521612,-1.684622207,-0.233567085,-0.742674171,-1.274521612,-1.684622207,-0.233567085,s14,uw,hh,#
1.543506132,-1.479723454,0.101040923,0.491996879,1.543506132,-1.479723454,0.101040923,0.491996879,s14,ah,v,v
2.484217591,-0.551196707,0.003381538,-0.345453117,2.484217591,-0.551196707,0.003381538,-0.345453117,s14,ah,p,p
-0.417172887,0.080841122,-0.564459565,-0.386986568,-0.417172887,0.080841122,-0.564459565,-0.386986568,s14,uw,t,#
-0.736028273,-0.363010745,0.052755403,-0.426824776,-0.736028273,-0.363010745,0.052755403,-0.426824776,s14,ah,z,z
-0.782872705,1.120979891,1.113468095,0.937845764,-0.782872705,1.120979891,1.113468095,0.937845764,s14,iy,v,#
0.206475307,-0.749945566,-0.139445977,-0.582787124,0.206475307,-0.749945566,-0.139445977,-0.582787124,s14,ah,s,#
0.207702627,-0.7310507,-0.047288109,-0.595501446,0.207702627,-0.7310507,-0.047288109,-0.595501446,s14,ah,v,v
1.406730955,-1.24623033,-0.025926914,1.338770711,1.406730955,-1.24623033,-0.025926914,1.338770711,s14,ah,v,v
-0.228289689,0.145215644,-0.949542257,-0.228481356,-0.228289689,0.145215644,-0.949542257,-0.228481356,s14,uw,d,#
-0.716153929,1.279442996,-0.204928078,0.046147995,-0.716153929,1.279442996,-0.204928078,0.046147995,s14,iy,hh,#
-1.178602721,1.299808689,1.82796047,-0.692977913,-1.178602721,1.299808689,1.82796047,-0.692977913,s14,iy,sh,#
-0.925478047,1.30215728,-0.388970598,0.514882658,-0.925478047,1.30215728,-0.388970598,0.514882658,s14,iy,t,#
-0.572465749,0.523910513,-0.943252003,-0.14880494,-0.572465749,0.523910513,-0.943252003,-0.14880494,s14,uw,d,#
0.884109004,-0.267212188,-0.625133046,-0.668396891,0.884109004,-0.267212188,-0.625133046,-0.668396891,s14,ah,v,v
-0.874158999,0.600018611,-1.236802084,-0.582787124,-0.874158999,0.600018611,-1.236802084,-0.582787124,s14,iy,b,#
-0.365927591,0.009848358,-0.996434648,2.226230373,-0.365927591,0.009848358,-0.996434648,2.226230373,s14,uw,t,#
-0.773842995,1.557167832,2.700837356,-0.490396386,-0.773842995,1.557167832,2.700837356,-0.490396386,s14,iy,hh,#
0.762864595,-0.963434164,-0.619520631,-0.669244512,0.762864595,-0.963434164,-0.619520631,-0.669244512,s14,ah,z,z
-0.557175112,-0.871381208,-0.931132511,0.280939137,-0.557175112,-0.871381208,-0.931132511,0.280939137,s14,uw,d,#
1.504748242,-0.425650538,1.167882796,-0.570072802,1.504748242,-0.425650538,1.167882796,-0.570072802,s14,ah,d,z
-0.605959878,-0.057097319,-0.769949114,-0.370881761,-0.605959878,-0.057097319,-0.769949114,-0.370881761,s14,uw,d,#
2.098033976,-1.07058518,0.367563395,0.557263731,2.098033976,-1.07058518,0.367563395,0.557263731,s14,ah,p,p
2.857537117,-0.97514852,0.177944754,1.220103708,2.857537117,-0.97514852,0.177944754,1.220103708,s14,ah,s,s
1.031870652,-1.378916992,0.051751156,0.115652954,1.031870652,-1.378916992,0.051751156,0.115652954,s14,ah,v,v
-0.81144919,1.069810883,1.783268648,-0.385291325,-0.81144919,1.069810883,1.783268648,-0.385291325,s14,iy,b,#
-0.952621684,-0.797871634,-0.976178593,-0.292052965,-0.952621684,-0.797871634,-0.976178593,-0.292052965,s14,uw,t,#
1.26205641,-0.547114589,-0.113647516,-0.414958076,1.26205641,-0.547114589,-0.113647516,-0.414958076,s14,ah,s,ch
-0.551121876,1.044347519,0.60160673,-0.558206102,-0.551121876,1.044347519,0.60160673,-0.558206102,s14,iy,hh,z
1.345550651,-1.616722918,-0.376722764,-0.834530696,1.345550651,-1.616722918,-0.376722764,-0.834530696,s14,ah,p,p
-0.060298501,-0.488549843,0.271038899,-0.775197194,-0.060298501,-0.488549843,0.271038899,-0.775197194,s14,ah,k,z
0.969089773,-0.46803281,-0.355338432,-0.570072802,0.969089773,-0.46803281,-0.355338432,-0.570072802,s14,ah,b,t
-0.56434787,1.105620693,1.448431311,-0.147957318,-0.56434787,1.105620693,1.448431311,-0.147957318,s14,iy,b,#
-0.709306594,-1.505692408,-1.544901605,-0.429367641,-0.709306594,-1.505692408,-1.544901605,-0.429367641,s14,uw,hh,#
1.80777464,-1.41525841,0.51289545,-0.163214504,1.80777464,-1.41525841,0.51289545,-0.163214504,s14,ah,t,f
-0.167988985,0.816611472,-1.475717215,-0.233567085,-0.167988985,0.816611472,-1.475717215,-0.233567085,s14,iy,z,z
-0.471990706,0.596890904,-0.83531279,-0.748073307,-0.471990706,0.596890904,-0.83531279,-0.748073307,s14,iy,b,#
-0.754648955,1.222800226,0.226511119,-0.034376043,-0.754648955,1.222800226,0.226511119,-0.034376043,s14,iy,b,#
-0.441969366,-1.169796963,-0.809078761,-0.429367641,-0.441969366,-1.169796963,-0.809078761,-0.429367641,s14,uw,t,#
0.854760154,-0.588429005,-0.613325874,-0.646358733,0.854760154,-0.588429005,-0.613325874,-0.646358733,s14,ah,g,#
-0.769131012,0.385401258,-1.500031912,-0.621777711,-0.769131012,0.385401258,-1.500031912,-0.621777711,s14,iy,sh,#
2.043773427,-0.912953582,-0.38283336,-0.248824271,2.043773427,-0.912953582,-0.38283336,-0.248824271,s14,ah,t,f
1.456676529,-0.579023976,0.483458373,0.020719351,1.456676529,-0.579023976,0.483458373,0.020719351,s14,ah,d,z
0.022620373,-0.625676266,-0.739756336,1.066684225,0.022620373,-0.625676266,-0.739756336,1.066684225,s14,uw,d,#
-0.54216571,0.170755568,-0.470096959,-0.649749219,-0.54216571,0.170755568,-0.470096959,-0.649749219,s14,uw,d,#
1.429048546,-0.84562998,-0.646933908,-0.757397143,1.429048546,-0.84562998,-0.646933908,-0.757397143,s14,ah,v,v
-0.861890405,1.160743901,0.558863738,-0.582787124,-0.861890405,1.160743901,0.558863738,-0.582787124,s14,iy,hh,z
-0.84969484,1.076740659,0.717626829,0.108024361,-0.84969484,1.076740659,0.717626829,0.108024361,s14,iy,b,#
1.473400515,-0.538954226,-1.45088427,-0.508196436,1.473400515,-0.538954226,-1.45088427,-0.508196436,s14,ah,v,v
-0.873733698,-1.383972388,-1.259187,0.017328865,-0.873733698,-1.383972388,-1.259187,0.017328865,s14,uw,hh,#
-0.142151355,-0.369729019,-1.243249062,0.869188426,-0.142151355,-0.369729019,-1.243249062,0.869188426,s14,uw,t,#
-0.751717875,1.230019442,2.026660874,-0.620082468,-0.751717875,1.230019442,2.026660874,-0.620082468,s14,iy,hh,#
2.577412848,-0.82884514,-0.00117966,1.325208768,2.577412848,-0.82884514,-0.00117966,1.325208768,s14,ah,p,p
2.195624459,-1.310712997,0.869120933,0.035128916,2.195624459,-1.310712997,0.869120933,0.035128916,s14,ah,p,p
-0.429466063,1.088899834,0.612650609,0.275853409,-0.429466063,1.088899834,0.612650609,0.275853409,s14,iy,s,#
-0.684801046,0.795552516,-0.835546219,1.47184728,-0.684801046,0.795552516,-0.835546219,1.47184728,s14,iy,sh,#
-0.754461012,0.993344284,-0.547356336,-0.655682569,-0.754461012,0.993344284,-0.547356336,-0.655682569,s14,iy,t,#
1.109964581,-0.731177818,-0.347984669,-0.626015818,1.109964581,-0.731177818,-0.347984669,-0.626015818,s14,ah,s,ch
-1.004948329,1.587436384,0.616768292,-0.573463288,-1.004948329,1.587436384,0.616768292,-0.573463288,s14,iy,hh,#
1.016835543,-0.425209159,0.367220401,-0.537015565,1.016835543,-0.425209159,0.367220401,-0.537015565,s14,ah,s,ch
0.125137204,-1.167605088,-0.139680869,0.074119503,0.125137204,-1.167605088,-0.139680869,0.074119503,s14,ah,v,v
-0.741107835,1.002747834,1.374444095,0.818331139,-0.741107835,1.002747834,1.374444095,0.818331139,s14,iy,v,#
0.360482629,-0.502194032,-0.083456728,-0.705692235,0.360482629,-0.502194032,-0.083456728,-0.705692235,s14,ah,k,z
-0.285583464,1.042123785,-0.209629164,-0.630253925,-0.285583464,1.042123785,-0.209629164,-0.630253925,s14,iy,sh,#
1.452812638,-0.661919597,-0.317514871,-0.417500941,1.452812638,-0.661919597,-0.317514871,-0.417500941,s14,ah,s,ch
-0.796441519,1.251655433,2.079854859,-0.037766529,-0.796441519,1.251655433,2.079854859,-0.037766529,s14,iy,ch,ch
0.273790651,-0.648783526,-0.091873683,-0.837921181,0.273790651,-0.648783526,-0.091873683,-0.837921181,s14,ah,s,#
0.132548507,-0.672662444,-0.583493555,-0.398853269,0.132548507,-0.672662444,-0.583493555,-0.398853269,s14,ah,g,#
-1.141710459,1.257419013,0.592033212,-0.858735881,-1.141710459,1.257419013,0.592033212,-0.858735881,s15,iy,b,#
-0.924935113,1.326478184,0.704260779,0.438199947,-0.924935113,1.326478184,0.704260779,0.438199947,s15,iy,s,#
-1.037577639,1.116736982,0.595544726,-0.73126986,-1.037577639,1.116736982,0.595544726,-0.73126986,s15,iy,hh,#
-1.54959638,0.152146207,-0.219224974,0.040951473,-1.54959638,0.152146207,-0.219224974,0.040951473,s15,ah,b,t
1.032862111,-0.848484901,-0.162704783,1.043354165,1.032862111,-0.848484901,-0.162704783,1.043354165,s15,ah,f,f
-0.93594221,0.947583109,1.487805068,-0.136015916,-0.93594221,0.947583109,1.487805068,-0.136015916,s15,uw,sh,#
-0.561616288,-0.017622736,0.054070192,-0.532026855,-0.561616288,-0.017622736,0.054070192,-0.532026855,s15,uw,d,#
0.104404351,-0.906880726,-0.892094424,1.855176592,0.104404351,-0.906880726,-0.892094424,1.855176592,s15,ah,s,#
-0.953275414,1.580787542,0.483259706,-0.103840027,-0.953275414,1.580787542,0.483259706,-0.103840027,s15,iy,d,#
0.644517941,-1.162856691,0.785408382,-0.116215369,0.644517941,-1.162856691,0.785408382,-0.116215369,s15,ah,f,f
0.49033068,-0.739454708,-0.164913863,-0.454062202,0.49033068,-0.739454708,-0.164913863,-0.454062202,s15,ah,b,t
-1.227353463,1.662767364,1.486718917,2.909555719,-1.227353463,1.662767364,1.486718917,2.909555719,s15,iy,sh,#
-1.000168727,1.072957722,-0.470002399,-0.305558099,-1.000168727,1.072957722,-0.470002399,-0.305558099,s15,iy,p,p
-0.39782794,-2.290630622,0.97371991,0.940638827,-0.39782794,-2.290630622,0.97371991,0.940638827,s15,uw,k,#
1.543231854,-0.88488846,-0.303808278,-0.114977834,1.543231854,-0.88488846,-0.303808278,-0.114977834,s15,ah,p,p
1.274248031,-0.736636668,-1.207627026,-0.613704112,1.274248031,-0.736636668,-1.207627026,-0.613704112,s15,ah,v,v
-1.065694742,1.241371972,0.938151014,-0.862448483,-1.065694742,1.241371972,0.938151014,-0.862448483,s15,iy,sh,#
0.765492044,-0.475037179,-0.06015896,0.45676296,0.765492044,-0.475037179,-0.06015896,0.45676296,s15,ah,v,v
0.68376697,-0.480181045,-0.732251756,-0.018450168,0.68376697,-0.480181045,-0.732251756,-0.018450168,s15,ah,b,t
-0.219933512,0.078644602,-0.467968051,-0.249869061,-0.219933512,0.078644602,-0.467968051,-0.249869061,s15,uw,sh,d
-0.230994141,0.366340101,-0.136415877,1.434414968,-0.230994141,0.366340101,-0.136415877,1.434414968,s15,iy,hh,#
-0.294823077,-0.388453279,-1.119082567,-0.286995086,-0.294823077,-0.388453279,-1.119082567,-0.286995086,s15,ah,g,#
0.46195494,-0.946193539,-1.825847429,-0.796859172,0.46195494,-0.946193539,-1.825847429,-0.796859172,s15,ah,v,v
-0.35812014,-2.134446826,-0.02893125,-0.592666031,-0.35812014,-2.134446826,-0.02893125,-0.592666031,s15,uw,k,#
2.079798413,-1.084857169,1.412485756,0.845348695,2.079798413,-1.084857169,1.412485756,0.845348695,s15,ah,p,p
-0.671821298,0.995202569,0.245604216,-0.534501924,-0.671821298,0.995202569,0.245604216,-0.534501924,s15,iy,b,#
0.722212834,-0.657046973,-0.186609941,-0.52460165,0.722212834,-0.657046973,-0.186609941,-0.52460165,s15,ah,sh,t
0.404146066,-0.76372046,0.813585229,-0.680530958,0.404146066,-0.76372046,0.813585229,-0.680530958,s15,ah,p,s
-1.263571457,1.716928276,0.784171859,-0.069189069,-1.263571457,1.716928276,0.784171859,-0.069189069,s15,iy,b,#
-1.200389977,1.574185297,1.196720395,-0.33525892,-1.200389977,1.574185297,1.196720395,-0.33525892,s15,iy,hh,#
0.531500337,1.284029474,1.860696036,-0.317933441,0.531500337,1.284029474,1.860696036,-0.317933441,s15,iy,hh,#
-0.996255051,0.850590055,-0.13290982,-0.476337817,-0.996255051,0.850590055,-0.13290982,-0.476337817,s15,uw,t,#
1.29626455,-0.333675299,-0.999083823,-0.347634262,1.29626455,-0.333675299,-0.999083823,-0.347634262,s15,ah,p,p
-0.098285744,0.261615785,0.543777463,0.839161024,-0.098285744,0.261615785,0.543777463,0.839161024,s15,ah,z,z
-1.264888405,1.709476315,1.939708144,-0.772108488,-1.264888405,1.709476315,1.939708144,-0.772108488,s15,iy,hh,#
-0.661109064,0.003396807,0.122674894,2.753626412,-0.661109064,0.003396807,0.122674894,2.753626412,s15,uw,d,#
-0.828429706,0.857083407,1.944647794,-0.467675078,-0.828429706,0.857083407,1.944647794,-0.467675078,s15,iy,sh,#
0.739248511,-0.725488141,0.330038115,0.7079824,0.739248511,-0.725488141,0.330038115,0.7079824,s15,ah,s,s
0.816823522,-0.947219533,-1.302973251,0.06075202,0.816823522,-0.947219533,-1.302973251,0.06075202,s15,ah,v,v
-1.133723001,1.832645449,1.185045003,1.094093067,-1.133723001,1.832645449,1.185045003,1.094093067,s15,iy,t,ch
1.543786782,-0.722087501,-0.314380971,-0.519651514,1.543786782,-0.722087501,-0.314380971,-0.519651514,s15,ah,p,p
-0.467602759,-1.134575409,-0.580550458,2.038331652,-0.467602759,-1.134575409,-0.580550458,2.038331652,s15,uw,hh,#
-0.548078624,1.306608261,1.195058809,-0.377335082,-0.548078624,1.306608261,1.195058809,-0.377335082,s15,iy,sh,z
0.23280976,-1.328074095,-1.274587073,-0.123640574,0.23280976,-1.328074095,-1.274587073,-0.123640574,s15,ah,p,p
-0.675662126,0.134031522,-0.097143271,-0.633504659,-0.675662126,0.134031522,-0.097143271,-0.633504659,s15,uw,d,#
-0.639055442,0.749056158,0.247339474,-0.439211791,-0.639055442,0.749056158,0.247339474,-0.439211791,s15,iy,b,#
-0.548108275,-0.299066914,-0.676150713,0.24390708,-0.548108275,-0.299066914,-0.676150713,0.24390708,s15,uw,d,#
1.218576798,-0.233616185,-0.477239659,-0.643404932,1.218576798,-0.233616185,-0.477239659,-0.643404932,s15,ah,p,p
-0.256030315,1.0065486,0.260653122,-0.343921659,-0.256030315,1.0065486,0.260653122,-0.343921659,s15,iy,b,#
-0.423395021,0.848883768,0.448013848,2.159610002,-0.423395021,0.848883768,0.448013848,2.159610002,s15,iy,b,#
0.37739985,-0.688920786,-1.631024564,0.793372259,0.37739985,-0.688920786,-1.631024564,0.793372259,s15,ah,v,v
-0.689250045,1.390951699,0.67106409,-0.756020543,-0.689250045,1.390951699,0.67106409,-0.756020543,s15,iy,p,#
-1.15473851,1.881281918,1.491418133,-0.572865484,-1.15473851,1.881281918,1.491418133,-0.572865484,s15,iy,t,#
0.702684228,-0.311876626,0.121563459,-0.532026855,0.702684228,-0.311876626,0.121563459,-0.532026855,s15,ah,s,#
-0.355377177,-0.215651884,0.085933089,-0.147153723,-0.355377177,-0.215651884,0.085933089,-0.147153723,s15,uw,d,#
1.116901952,-0.331389282,-0.778111809,-0.565440279,1.116901952,-0.331389282,-0.778111809,-0.565440279,s15,ah,g,#
-0.506173715,0.857893614,0.188424211,-0.337733988,-0.506173715,0.857893614,0.188424211,-0.337733988,s15,iy,b,#
-0.632041364,-1.529736737,1.273057424,-0.657017808,-0.632041364,-1.529736737,1.273057424,-0.657017808,s15,ah,t,t
-0.741658732,1.111723461,0.361800338,-0.058051262,-0.741658732,1.111723461,0.361800338,-0.058051262,s15,iy,b,#
0.943458359,-0.600777289,-0.816378612,-0.041963317,0.943458359,-0.600777289,-0.816378612,-0.041963317,s15,ah,b,t
-0.198736181,-0.941854884,0.120469132,-0.857498347,-0.198736181,-0.941854884,0.120469132,-0.857498347,s15,ah,v,v
1.114770114,-0.670981835,-0.227673326,0.45676296,1.114770114,-0.670981835,-0.227673326,0.45676296,s15,ah,s,p
0.60523519,-0.838491267,-0.304443738,0.284745708,0.60523519,-0.838491267,-0.304443738,0.284745708,s15,ah,b,t
-0.655010596,0.628995695,0.200075003,-0.308033168,-0.655010596,0.628995695,0.200075003,-0.308033168,s15,uw,d,#
1.693958958,-0.77676819,0.338363525,-0.119927971,1.693958958,-0.77676819,0.338363525,-0.119927971,s15,ah,p,p
0.165652639,-0.45002867,-0.355256784,-0.330308783,0.165652639,-0.45002867,-0.355256784,-0.330308783,s15,ah,v,v
0.654502173,-0.592401318,0.315101124,1.274773058,0.654502173,-0.592401318,0.315101124,1.274773058,s15,ah,b,t
-1.108350852,0.451484466,-0.695716066,-0.806759445,-1.108350852,0.451484466,-0.695716066,-0.806759445,s15,uw,t,#
0.319575472,-0.819474645,-0.561761192,-0.544402197,0.319575472,-0.819474645,-0.561761192,-0.544402197,s15,ah,g,#
-1.354373512,1.984626011,2.035181005,-0.679293424,-1.354373512,1.984626011,2.035181005,-0.679293424,s15,iy,hh,z
0.535852311,-0.16258721,-0.239099053,-0.66939315,0.535852311,-0.16258721,-0.239099053,-0.66939315,s15,ah,s,t
0.488589366,-0.818657661,-0.040307979,2.059369733,0.488589366,-0.818657661,-0.040307979,2.059369733,s15,ah,v,v
-0.981326927,1.415613215,0.831169983,-0.878536428,-0.981326927,1.415613215,0.831169983,-0.878536428,s15,iy,sh,#
-1.270411995,1.570207833,0.686521029,-0.739932599,-1.270411995,1.570207833,0.686521029,-0.739932599,s15,iy,hh,z
0.304219021,-0.268855244,-1.060350255,-0.147153723,0.304219021,-0.268855244,-1.060350255,-0.147153723,s15,ah,k,z
-0.938868531,1.272894457,0.741083558,-0.916899988,-0.938868531,1.272894457,0.741083558,-0.916899988,s15,iy,hh,z
-0.004686208,-0.584152264,-1.084854262,-0.736219996,-0.004686208,-0.584152264,-1.084854262,-0.736219996,s15,ah,g,#
-1.010063061,1.354868692,0.116764816,-0.683006026,-1.010063061,1.354868692,0.116764816,-0.683006026,s15,iy,b,#
-0.765963386,1.156812289,0.152738723,-0.73126986,-0.765963386,1.156812289,0.152738723,-0.73126986,s15,iy,p,p
-0.564563626,0.437675034,0.141647318,0.154804618,-0.564563626,0.437675034,0.141647318,0.154804618,s15,uw,d,#
-0.985693181,0.419337434,0.774462591,-0.265957005,-0.985693181,0.419337434,0.774462591,-0.265957005,s15,uw,t,#
0.264611069,-0.103580195,-1.13267867,-0.549352334,0.264611069,-0.103580195,-1.13267867,-0.549352334,s15,ah,v,v
-0.166541161,-0.722424572,-0.493216239,-0.286995086,-0.166541161,-0.722424572,-0.493216239,-0.286995086,s15,ah,f,f
0.245935566,-0.854218955,-1.693084843,-0.185517283,0.245935566,-0.854218955,-1.693084843,-0.185517283,s15,ah,g,#
0.467283038,-1.819118389,-2.347788266,-0.640929864,0.467283038,-1.819118389,-2.347788266,-0.640929864,s15,ah,hh,#
-1.293834001,1.800681573,2.018754681,-0.817897253,-1.293834001,1.800681573,2.018754681,-0.817897253,s15,iy,hh,#
0.610186005,-0.786426944,-0.276679608,-0.459012338,0.610186005,-0.786426944,-0.276679608,-0.459012338,s15,ah,b,t
0.161441644,-0.603806518,-1.186541629,0.182030371,0.161441644,-0.603806518,-1.186541629,0.182030371,s15,ah,t,#
0.568959003,-0.511274449,-0.094042275,-0.90576218,0.568959003,-0.511274449,-0.094042275,-0.90576218,s15,ah,z,z
-0.690060284,0.622549535,0.433543386,-0.664443014,-0.690060284,0.622549535,0.433543386,-0.664443014,s15,iy,s,#
-0.817886829,1.224260683,0.234771839,-0.362484672,-0.817886829,1.224260683,0.234771839,-0.362484672,s15,iy,z,z
-0.253430065,1.153137763,0.875334604,-0.185517283,-0.253430065,1.153137763,0.875334604,-0.185517283,s15,iy,th,g
1.018093575,-0.521501865,-1.377385111,-0.491188227,1.018093575,-0.521501865,-1.377385111,-0.491188227,s15,ah,v,v
-0.787777215,2.184451138,2.386237005,0.170892563,-0.787777215,2.184451138,2.386237005,0.170892563,s15,iy,ch,ch
-0.972416449,0.030974686,-0.846667633,-0.885961633,-0.972416449,0.030974686,-0.846667633,-0.885961633,s15,uw,t,#
-1.213979607,1.375663055,1.191629705,-0.842647936,-1.213979607,1.375663055,1.191629705,-0.842647936,s15,iy,hh,z
0.778458432,-0.604583761,-0.725151101,0.529777477,0.778458432,-0.604583761,-0.725151101,0.529777477,s15,ah,b,t
-0.994674297,1.104750162,0.582123208,-0.777058625,-0.994674297,1.104750162,0.582123208,-0.777058625,s15,iy,k,p
-0.574085304,0.277432423,-0.455035224,-0.164479202,-0.574085304,0.277432423,-0.455035224,-0.164479202,s15,uw,d,#
0.538494107,-1.483628783,1.015465142,0.25875749,0.538494107,-1.483628783,1.015465142,0.25875749,s15,ah,v,v
1.168582302,-0.888462124,-0.316430254,0.039713939,1.168582302,-0.888462124,-0.316430254,0.039713939,s15,ah,t,f
-0.017424543,-1.193008903,0.266392466,-0.70775671,-0.017424543,-1.193008903,0.266392466,-0.70775671,s15,uw,f,d
