speaker,label,prev,post,dur,f1_50,f2_50,f3_50,f1_25,f2_25,f3_25,f1_75,f2_75,f3_75
s15,ow,s,#,0.236125,592.951212,1203.221752,2258.372851,609.5105726,1344.383725,2292.889586,554.0283186,1079.617767,2213.957104
s14,iy,k,#,0.1095625,345.1474662,2628.876112,3101.98501,348.9294354,2606.249262,3109.393746,349.0560416,2582.932002,2953.790825
s14,ih,f,f,0.090875,425.6236762,2200.271826,3101.051193,426.8629442,2240.842954,3000.848656,437.9250218,2087.956186,2819.312127
s04,ae,hh,v,0.14,849.6021051,1641.929538,2690.39849,905.1225845,1681.416299,2790.210516,786.4258154,1554.708275,2677.495401
s01,eh,t,t,0.0551875,694.4265016,2117.064744,3117.537067,,,,,,
s15,uw,d,#,0.0835,449.822444,1399.461553,2290.931148,433.0913584,1504.363845,2249.798481,476.3453141,1370.293903,2296.576932
s01,ae,d,d,0.1498125,671.4583488,2038.038167,2846.348414,634.1809746,2110.573307,3069.810423,611.9167472,2022.980249,2993.592991
s01,ah,v,v,0.0650625,957.7858266,1976.443003,2775.442063,,,,,,
s01,ah,p,p,0.0949375,853.5112614,1662.859794,2935.086142,818.6648771,1675.155233,3008.337783,852.3223048,1684.842529,2935.912509
s06,ay,b,#,0.1074375,554.8688522,1595.79373,2614.036998,598.9212392,1450.003151,2646.13524,505.4442495,1655.184261,2669.545008
s15,ah,v,v,0.0456875,534.0453323,1275.042882,2543.54146,,,,,,
s01,ah,z,z,0.09,647.4257413,1523.477284,2429.604513,639.3908216,1760.079575,3210.760293,638.344168,1804.520094,3109.975802
s08,iy,b,#,0.09,405.2687438,2501.948212,2893.53561,413.6740846,2402.931692,2768.063887,403.0402917,2517.881385,2935.995001
s06,ey,s,#,0.083875,435.3027558,1905.937766,2629.406972,422.3205019,1871.213678,2639.821003,436.2458865,1903.253691,2646.17189
s14,ey,g,#,0.2128125,453.5139215,2403.628546,2541.571316,475.8731552,2189.126766,2492.062513,387.0991548,2546.494615,3113.42116
s14,iy,hh,#,0.2393125,302.3619687,2544.849819,3201.102946,304.1690784,2528.166269,3414.277503,301.6290235,2512.727672,3271.693705
s08,ae,hh,f,0.0670625,944.2043771,1611.162297,2876.263209,,,,,,
s06,ih,s,t,0.0579375,426.6538722,1648.20716,2498.267248,,,,,,
s15,ah,p,s,0.02575,496.154396,1436.737942,2572.597968,,,,,,
s15,er,hh,d,0.0773125,419.8807447,1483.466051,1520.632689,,,,,,
s15,iy,s,#,0.1113125,341.4272805,2068.901146,2332.666948,358.3740634,2076.500977,2562.122044,332.0445101,1952.798734,2384.642391
s04,iy,k,p,0.083,414.7703876,2606.635161,3067.582432,417.59901,2649.054913,3183.152487,399.0719041,2587.961172,3255.411286
s15,ow,g,#,0.0988125,604.8880217,1244.55191,2564.708427,490.7355449,1583.919047,2429.881095,595.2241898,1072.592149,2338.89725
s01,ah,f,#,0.0304375,561.2287224,1894.353817,2911.364107,,,,,,
s14,ah,v,v,0.0805,477.738848,1532.69383,2814.511519,469.4015487,1527.088717,2812.381792,470.1676707,1504.000063,2793.109219
s15,iy,hh,z,0.053875,280.490154,2294.40116,2706.401583,,,,,,
s08,ow,s,#,0.0649375,538.1704475,1554.972616,2939.898558,,,,,,
s04,ah,p,p,0.175,833.088883,1655.014649,3014.220742,812.0184121,1658.193806,3135.853571,782.8719507,1649.200711,3005.966398
s04,ih,sh,s,0.048,438.2115598,1702.883101,3184.948097,,,,,,
s08,ah,z,z,0.03,441.9945157,1738.099601,2782.672192,,,,,,
s06,uw,t,#,0.2381875,344.1170651,1352.00534,2447.684035,394.4495916,1573.085693,2590.519968,287.7400441,1257.426541,2616.897979
s04,ey,p,z,0.162,486.8872021,2419.463834,3022.275351,446.2079882,2398.369693,3016.606934,492.1699884,2403.461221,3063.930265
s01,ey,th,#,0.1165,548.4242306,2624.463503,3099.648549,579.4457503,2518.426141,3190.714503,539.7671588,2620.177573,3073.46161
s15,er,ch,ch,0.0885,459.1459476,1425.516528,1586.929696,475.1869281,1455.985777,1615.120504,431.6590684,1466.189658,1651.530204
s04,uw,ch,z,0.138,431.8341492,1801.098597,2819.737696,446.1004593,1940.71918,2803.67625,415.6089333,1785.709522,2904.754421
s14,eh,s,d,0.059625,555.9103647,1773.106215,2781.979474,,,,,,
s03,ae,z,z,0.27,558.2233803,1767.050268,3012.992788,559.4236299,1691.372557,3106.54568,527.4167903,1705.738504,3257.209678
s08,ay,b,#,0.17,786.3564628,1782.902486,2857.696102,812.0182547,1591.911021,2868.474456,705.4532856,1995.644224,2795.956682
s08,ae,hh,d,0.1228125,971.5723555,1770.643178,2999.696339,986.4051728,1794.522522,2891.201615,875.1378677,1737.232388,2824.466502
s04,ih,k,d,0.138875,580.5313914,2109.500241,2964.558575,543.8049241,2173.66282,2979.882426,598.5130295,2036.420643,2981.39342
s08,ih,g,v,0.0989375,535.4643416,2271.481965,2902.044189,424.7386833,2515.406387,2924.124711,568.5240238,1891.060235,2825.994213
s14,iy,sh,#,0.17,317.0922181,2438.294086,2902.880873,324.6460893,2375.344378,3020.515351,330.8983107,2405.208765,2636.573991
s01,ah,hh,v,0.033875,734.8024898,1978.421642,3032.778549,,,,,,
s01,ae,hh,v,0.0703125,941.22602,1838.557357,2945.495327,963.7026077,1881.760301,3030.473329,931.0668261,1691.1283,2811.251384
s06,ay,f,t,0.2013125,481.1763959,1850.224257,2836.673632,651.3931389,1502.660406,2665.557575,383.9996691,2218.620591,2514.682376
s15,ey,t,k,0.114125,533.1008816,1950.717252,2564.19062,549.4869494,1871.335585,2582.255516,493.5117573,2053.718319,2588.572576
s15,uw,d,#,0.1571875,433.9529752,1432.265044,2291.039846,402.284299,1733.845427,2365.952626,449.5315851,1221.083779,2281.301412
s01,ey,hh,#,0.1239375,298.0564589,2713.302947,3141.658947,396.9281947,2577.768363,3338.252528,2276.469691,2875.05158,3915.739458
s14,aw,hh,#,0.1071875,831.4394212,1407.936444,3013.255163,853.5254474,1507.939893,2966.616736,779.2605703,1353.103659,2983.905367
s01,ey,t,t,0.1078125,558.0772452,2545.21953,3184.244311,578.6255795,2538.408127,3161.063704,482.952162,2541.880992,3166.468727
s15,er,f,#,0.061,634.4080594,1083.824773,1510.494755,,,,,,
s15,ih,s,t,0.0278125,437.361814,1940.144476,2225.72296,,,,,,
s14,ih,z,z,0.13,473.4719906,2075.073976,2968.048143,482.1613582,2171.499256,2966.032921,398.7988489,1931.568851,2957.053638
s01,ae,hh,z,0.34,1167.430715,1746.269113,3208.04055,834.0343837,1282.462359,1881.784587,955.5437526,1295.00415,1659.141511
s08,ay,d,d,0.1485,930.545281,1622.457487,2709.346345,884.722838,1398.004411,2737.744975,822.1441047,1912.481402,2428.55258
s14,uw,t,#,0.112875,329.0668958,993.2754205,2524.668216,343.307772,1347.733453,2487.444652,328.2663536,826.0340825,2615.518361
s14,ih,g,t,0.0705625,422.9345597,2190.870899,2850.96283,417.2859843,2252.233569,2809.5403,421.9264876,2118.08739,2872.788531
s04,er,f,#,0.072,496.2011813,1138.498778,1628.918494,487.8730926,1027.600694,1595.967875,480.2842506,1149.582288,1624.263717
s14,iy,b,#,0.0604375,381.5255364,2201.819585,2656.570246,,,,,,
s14,uw,d,#,0.298875,417.2935645,1618.769258,2720.781294,439.786764,1917.321947,2875.213986,342.1477532,1162.429504,2613.944419
s01,ih,s,s,0.0553125,479.0612993,2273.058762,3139.362772,,,,,,
s03,aw,t,t,0.1099375,711.4807528,1227.067253,2722.505617,702.4391593,1256.659378,2739.046344,673.4914448,1158.549435,2329.177647
s14,ao,th,t,0.0979375,700.2496149,1367.809191,2813.715036,644.5137992,1419.159221,2855.743171,684.4736731,1492.545726,2780.684016
s14,ao,f,f,0.1073125,641.4264371,1018.179494,2168.93329,634.0281745,1106.000709,2288.055012,621.1146568,1005.939995,2206.789006
s06,aw,hh,#,0.0949375,520.3815831,1277.635351,2829.569566,520.5513204,1370.117511,2862.842706,443.3489219,1157.035444,2930.607943
s04,ow,g,#,0.133,585.404428,1256.599278,2858.620964,579.7082882,1382.760042,2826.860857,543.6396001,1218.483088,2876.871183
s15,ih,t,#,0.0436875,356.6826857,1701.26632,2365.062456,,,,,,
s04,ay,v,v,0.154125,917.2581153,1543.804431,2525.193963,903.760585,1436.381691,2505.069286,858.3473783,1661.300715,2577.695476
s08,ey,hh,t,0.0964375,511.8967909,2166.178544,2700.796193,553.3372345,1278.595383,2490.279505,387.0764966,1746.683131,2663.425034
s15,ah,v,v,0.0443125,377.4843257,1368.941116,2575.881249,,,,,,
s04,ih,ch,z,0.027,376.225607,2913.681551,3833.692503,,,,,,
s15,eh,ch,k,0.061,543.6434048,1664.613071,2079.086339,,,,,,
s08,ow,s,#,0.3575625,388.0530802,1060.641895,2813.49046,562.3749896,1630.586314,3107.678263,1109.396059,3002.392981,3225.996144
s08,uh,g,d,0.1066875,619.6087886,1999.074289,2793.802716,573.9757778,1993.154875,2798.827253,559.5568897,1997.905161,2809.121151
s01,ah,p,p,0.0956875,133.7577164,1343.894385,2682.216243,326.1244319,1376.783532,2365.108713,254.5827671,1285.615731,3121.880809
s04,er,f,s,0.116,528.4321989,1286.038357,1677.656455,548.1108245,1228.637193,1678.035912,462.869804,944.2706523,1650.86657
s15,ah,s,#,0.0735,446.303833,1554.287588,2683.661781,466.7333214,1502.775507,2644.220649,440.7851891,1651.824314,2662.295143
s04,ah,t,f,0.169,809.6847435,1541.554284,2918.776443,784.6655942,1412.08076,2964.574799,793.6463551,1518.527228,2900.943232
s08,iy,k,p,0.06175,388.5867418,2722.678906,3487.049138,,,,,,
s04,ih,g,#,0.08225,565.7145292,2095.103363,2792.94457,498.7587424,2274.835373,2841.278636,572.2575592,2030.904921,2761.189092
s03,ih,g,v,0.09725,365.3287446,2196.488156,2975.665732,352.4430958,2139.72263,3103.954011,351.3339633,2150.402005,3059.577842
s04,uw,d,#,0.07975,384.0697912,1684.28681,2697.941948,,,,,,
s01,ey,b,s,0.134375,485.3522186,2585.10214,3266.062983,562.5465293,2471.817249,3286.265484,431.9161159,2608.677382,3211.412307
s14,ey,t,t,0.222625,473.323586,2343.565205,3034.324054,555.7075965,2126.395989,3017.452414,397.9907035,2470.594417,3074.882991
s06,iy,b,#,0.120625,329.1194896,2115.957195,2770.032401,309.6832027,2124.515593,2676.611396,358.8925832,2061.606031,2595.424427
s01,eh,v,v,0.039,647.4410954,1020.962959,1728.577606,,,,,,
s14,ih,sh,#,0.0428125,310.9493385,2161.208281,2415.083538,,,,,,
s01,ah,s,s,0.0395,370.0730317,1765.744823,3217.090403,,,,,,
s08,ah,s,#,0.1125,758.7487988,1421.336429,2873.349643,721.0308726,1536.808672,3229.316111,785.4714118,1346.47996,2989.117015
s04,ih,z,z,0.095,533.1245032,1883.578313,3008.348996,525.4315841,1917.047876,2903.959598,470.0382472,1820.713512,2932.100914
s08,iy,sh,z,0.05,330.0339443,2076.531372,2788.667529,,,,,,
s04,ih,th,k,0.049,442.6435054,2256.989091,2904.208815,,,,,,
s03,ae,t,t,0.0553125,256.862198,1668.637309,3301.999617,,,,,,
s06,ah,v,v,0.067875,398.5207357,1749.463309,2606.591931,,,,,,
s14,er,f,#,0.04375,467.2876802,1156.215463,1663.058498,,,,,,
s08,iy,sh,z,0.03,339.0313732,1988.165801,2925.86454,,,,,,
s01,ae,t,t,0.04,612.2128929,2255.500303,3371.66444,,,,,,
s01,eh,d,d,0.1261875,799.3788588,2004.780364,3041.852345,736.8957631,2034.861283,3162.071876,798.0468918,1913.481457,3028.047118
s08,ih,s,t,0.041125,534.9755784,1839.874636,3132.766564,,,,,,
s03,aa,g,b,0.132,646.2022657,1416.740657,2333.896113,528.6015999,1537.022761,2418.397934,629.6567387,1425.981783,2447.120306
s01,eh,d,d,0.038875,599.8548761,2418.893086,3309.492671,,,,,,
s15,ih,s,t,0.106125,483.9245721,1917.380208,2523.486861,584.2403841,2006.312562,2295.314065,468.6692901,1937.573574,2699.274203
s04,er,f,#,0.037,475.6523464,1455.45908,1816.854005,,,,,,
s15,ih,k,k,0.05,379.9024156,1936.401166,2263.460879,,,,,,
s03,iy,hh,z,0.111,314.3818564,2108.692219,3387.703309,324.6158981,2063.520229,3265.12627,305.3617662,2132.048309,3230.839756
s15,ae,d,d,0.187,640.0651698,1576.398292,2353.537736,573.9227864,1664.99134,2434.143768,649.6082482,1502.107021,2367.110643
s04,ah,p,p,0.097,732.5858408,1393.84879,2586.425485,740.1791328,1434.021342,2532.199291,686.4488335,1298.31426,2637.047115
s01,ih,z,z,0.1525625,554.6113905,1875.604165,3166.495563,595.8371897,1866.32253,3139.784649,476.95223,2008.085802,3178.277885
s04,er,f,#,0.245,470.7158919,1212.375823,1567.373645,482.9091618,1067.689135,1502.748908,457.6131995,1218.571713,1737.687318
s08,uw,d,#,0.1010625,534.4272768,1707.042647,2638.780308,483.8485415,1875.560515,2676.827198,557.9742019,1526.892055,2680.9865
s08,ah,v,v,0.0329375,473.5362365,1426.951803,2641.186585,,,,,,
s15,ah,v,v,0.062625,471.0097706,1359.634691,2245.352163,,,,,,
s03,er,hh,#,0.135,737.992682,1266.708291,2774.137108,708.8121783,1377.125008,2927.118521,703.3232454,1189.271108,2821.34791
s01,iy,hh,#,0.09,443.2367979,2678.200928,3218.740303,429.2324384,2810.307277,3331.849117,462.3880466,2388.907263,3124.63966
s01,iy,b,#,0.09,513.3065264,2699.550729,3224.143807,522.6707177,2622.649406,3238.73307,525.2139187,2633.007643,3221.020078
s03,ae,f,#,0.222125,458.583584,1665.498059,2558.584498,578.7344238,1624.167995,2572.82967,415.8929053,1619.374985,2729.400622
s03,eh,s,p,0.06,455.0648946,1578.123421,3154.084705,,,,,,
s14,iy,hh,#,0.266875,327.4120562,2585.983395,3011.211511,310.2089773,2631.579185,3541.273442,240.4652233,2658.895037,2923.154637
s15,ah,t,k,0.0560625,535.1876031,1484.841939,2229.619697,,,,,,
s15,aa,g,t,0.09,636.3228613,1555.587945,2149.282639,602.8354726,1615.609711,2132.804739,579.986268,1489.53949,2128.523598
s08,er,hh,#,0.202875,665.9322239,1193.941542,1661.264925,664.2428346,1180.134472,1639.976758,695.6994819,1206.279661,1717.968276
s15,ah,k,z,0.0764375,444.851531,1468.830632,2232.010663,,,,,,
s08,ae,hh,d,0.0595,825.4792955,1878.405916,3092.874659,,,,,,
s15,ah,b,t,0.0391875,490.2895308,1273.468221,2009.675384,,,,,,
s03,uw,t,#,0.197,336.6664288,1424.089186,2038.809517,330.976661,1833.660476,2498.979857,393.8153854,1081.758086,2194.478688
s08,iy,hh,z,0.0773125,431.85386,2789.738789,2956.701882,,,,,,
s01,uh,d,d,0.066875,622.9126034,1700.818667,2728.09002,,,,,,
s04,iy,hh,#,0.051,420.6697147,2190.543454,2896.242504,,,,,,
s14,ow,v,t,0.1645,574.7345174,1508.780224,2645.148606,595.958639,1552.275876,2683.746625,484.2582566,1385.298681,2595.615581
s08,ay,t,p,0.1,736.8409274,1975.979695,2837.287391,838.9262677,1818.870188,2817.228403,649.7946765,2130.486628,2816.879123
s08,uw,d,#,0.0854375,340.4742707,2202.24218,2630.221028,325.0007516,2211.687629,2691.429053,345.9681456,2254.119154,2708.676202
s15,ah,z,z,0.0845625,534.0633438,1435.635276,2191.508261,541.7231561,1448.320953,2163.205492,481.708631,1440.527099,2163.016192
s03,ow,g,#,0.1303125,163.9121188,525.3412003,2188.893423,372.8400913,796.1984569,2289.729471,396.1760318,1241.783479,2959.67288
s15,ey,th,#,0.121625,449.0233024,1955.382048,2562.893847,472.2112048,1853.988162,2567.030639,438.5839775,1990.130132,2453.574942
s01,uw,z,#,0.4109375,354.9382798,1465.390685,2963.01183,431.7770104,1835.833859,3052.165757,375.2180328,1180.165752,2919.716114
s14,ih,hh,z,0.0505,397.1904009,1873.607195,2944.495577,,,,,,
s08,ah,k,z,0.0480625,387.0666172,1837.224449,2796.962896,,,,,,
s14,ey,d,#,0.305625,514.026452,2214.256641,2944.514774,608.8794426,2023.452795,2892.553725,465.0731572,2364.995482,2888.80626
s01,ey,t,k,0.0511875,577.7293508,2516.715791,3198.127754,,,,,,
s04,ow,g,#,0.15,663.2629926,1499.516392,2956.515394,595.5367152,1591.754337,2861.327906,619.8909961,1360.693199,3074.876699
s08,ah,s,s,0.0786875,470.7973587,1677.697861,2848.1994,,,,,,
s04,ih,sh,#,0.0330625,409.8238804,2437.587709,3154.340594,,,,,,
s14,ah,b,b,0.06,623.8929679,1623.411235,2870.967818,,,,,,
s15,ih,b,g,0.0890625,506.4978691,1766.39654,2331.160636,485.7480059,1744.073885,2335.126215,516.6854424,1804.801929,2272.433843
s01,uw,d,#,0.1830625,495.4114526,2003.758707,2834.67686,504.269226,2162.049533,3005.459358,429.2233223,1638.79332,2782.60771
s15,ih,s,s,0.0278125,391.3421029,1800.343451,2328.261913,,,,,,
s15,ah,t,v,0.0536875,637.5145143,1513.642533,2531.361064,,,,,,
s15,uw,t,#,0.2588125,447.9368823,1513.364456,2346.856622,398.0329769,1763.690137,2577.681944,477.0351076,1208.935368,2287.292685
s01,ah,d,#,0.12,418.7396542,2191.122092,3170.105554,411.9588377,2336.538031,3085.978571,425.5923096,2041.992968,3158.587018
s15,ih,z,z,0.0916875,405.5068436,1556.326267,2163.517377,403.507879,1578.064654,2120.254693,381.9882743,1524.041401,2205.943684
s08,uw,d,#,0.1543125,409.3975489,1288.979642,2631.71643,404.572952,1942.645193,2625.089349,406.9870086,1021.110215,2722.780374
s08,ah,s,#,0.036125,544.2358676,1184.604475,2953.642224,,,,,,
s03,ow,s,#,0.0706875,432.3448292,1428.996278,2732.741289,395.3539736,1399.208154,2692.597793,531.4842415,1158.605521,2734.237363
s03,iy,b,#,0.301,263.0429631,2156.952467,2804.619689,281.267946,2146.512877,2875.92277,258.2372463,2168.31218,2726.900757
s01,ih,s,t,0.12575,725.2049544,2221.073192,3139.698655,653.93784,2247.934984,3194.2155,664.496641,1113.931767,2172.365238
s14,iy,b,#,0.1145625,329.1717432,2464.485309,2999.958237,316.6748104,2444.465727,2778.560442,388.2457456,2456.0118,2913.671543
s08,ih,d,d,0.267,679.3497683,1507.779595,2022.742117,782.1291711,2063.069507,2937.816002,681.4133111,1844.760242,1995.155106
s15,uw,t,#,0.0835,393.6186637,1896.914378,2506.945491,380.8101185,1952.248341,2485.725298,403.4358722,1761.361131,2386.566669
s15,ah,g,#,0.063875,425.3432799,1396.790655,2061.492404,,,,,,
s15,uw,t,#,0.056,325.4588189,1745.083196,2141.118142,,,,,,
s15,uw,hh,#,0.0450625,311.002113,1601.370103,2220.744506,,,,,,
s04,ah,p,p,0.131,759.8264026,1612.080141,2988.904418,741.7317371,1583.769953,2989.734488,729.0424731,1589.6239,3035.909693
s08,iy,b,#,0.070125,400.7260167,2096.026163,2412.866875,399.7494739,2186.02357,2450.287645,400.1097123,1989.266601,2316.214941
s04,uw,d,#,0.10775,418.392867,1742.274952,2667.869923,405.2158903,1928.133172,2687.535859,438.3171458,1552.506808,2624.748183
s04,er,ch,ch,0.152,458.7400241,1157.798607,1585.32151,477.296872,1260.858231,1649.821469,429.0803225,1093.890092,1562.676096
s14,ih,v,v,0.03,364.4110232,1785.094401,2370.931862,,,,,,
s15,ah,v,v,0.029875,446.047146,1513.148278,2312.886305,,,,,,
s15,ae,hh,z,0.19,828.9465289,1601.87313,2477.849622,885.1182288,1738.987404,2538.085959,722.3542981,1495.76261,2422.168163
s15,aw,t,t,0.18,771.2672927,1227.81387,2024.959496,734.1236575,1310.750352,1966.483587,779.4227874,1147.989008,2150.915361
s15,ae,z,z,0.18,683.6617917,1623.618604,2440.909998,660.8370703,1738.826899,2464.040529,669.9474586,1559.107967,2326.847221
s08,ae,hh,f,0.08275,927.6779773,1686.628419,2819.010003,968.0871338,1453.559423,1755.192452,904.3851666,1664.576056,2866.25272
s03,ae,b,k,0.15225,726.9102264,1634.199287,2475.703327,720.190366,1503.322735,2415.126234,729.3084088,1706.95742,2463.3008
s03,aw,hh,z,0.22375,688.5304678,987.0958769,2576.178283,802.1895075,1309.556625,2356.707475,552.7824344,813.2548737,2551.962222
s08,ow,s,#,0.1556875,737.8923453,1220.72844,2695.921868,737.247421,1486.272332,2826.866585,672.9195733,1062.589256,2807.911163
s04,iy,sh,z,0.08,385.3565614,2445.700201,2684.886766,369.312527,2409.831261,2837.499105,406.4190805,2330.537978,2741.815729
s08,uw,t,#,0.04,365.2897977,2403.007637,2440.840071,,,,,,
s14,iy,hh,z,0.10525,341.9339312,2528.314794,2941.024139,402.5467897,2513.361315,3038.476856,323.741318,2407.300308,2827.152973
s14,ae,hh,v,0.0385625,660.3790037,1642.590554,2602.130149,,,,,,
s08,ah,b,t,0.2866875,813.3669706,1798.665066,3009.95307,779.8886274,1365.854447,3135.764973,736.2500191,2038.740252,2807.337545
s15,ae,z,z,0.178625,627.7366168,1625.198685,2454.890805,601.14341,1749.189369,2521.630483,626.328323,1557.308496,2462.036813
s01,eh,f,f,0.1159375,693.6878782,2070.892125,3279.295333,645.0843113,2018.160995,3342.102029,673.8985717,2007.097009,3161.029301
s04,ae,s,d,0.196,796.78381,1740.80647,2821.987205,794.5419641,1773.922344,2787.437989,816.2391646,1702.570232,2889.215082
s14,ah,v,v,0.05875,486.7501194,1588.000354,2061.845234,,,,,,
s03,ao,t,t,0.1725,722.2452969,792.3912265,2497.332207,640.884236,962.2410718,2359.083069,655.2313657,916.0496294,2578.165407
s08,er,f,#,0.0509375,488.5708331,1746.601069,2830.736539,,,,,,
s08,ah,b,d,0.025625,447.2557396,1825.144714,2873.720318,,,,,,
s06,ey,g,#,0.24725,334.8881698,1814.777388,2775.252502,385.899,1774.056637,2591.104993,266.311735,1963.815431,2782.985092
s04,uw,th,#,0.082,398.5856183,1924.751099,2625.677302,370.091379,1920.367716,2677.06886,410.5680223,1629.183698,2599.149153
s04,uh,sh,#,0.0515625,406.6495082,1549.586642,2191.252042,,,,,,
s04,iy,b,#,0.06,359.4365776,2391.058083,2744.322468,,,,,,
s04,ah,k,z,0.09,622.3379406,1819.275074,3039.863278,640.1028319,1804.980595,3118.531402,575.7910383,1787.670896,2983.14198
s04,ah,k,z,0.049,565.0622326,1715.953539,2878.592007,,,,,,
s08,ae,hh,v,0.08,899.9598006,1569.384555,2915.146399,922.6370926,1469.352001,2958.481556,880.6667346,1627.005478,2876.548019
s04,ao,t,k,0.10525,729.509277,1211.868892,2559.740834,717.2871857,1218.155879,2590.775353,677.2807046,1217.474892,2493.144179
s15,ah,t,z,0.068,568.778504,1272.466928,2181.970185,,,,,,
s14,ay,b,#,0.13,823.9969966,1437.061161,2725.008793,766.3562832,1271.413469,2676.118912,754.0274881,1639.103845,2671.03872
s03,iy,hh,z,0.114875,329.735066,2029.003063,2871.265422,331.2867203,2030.095452,2761.909252,319.2271753,1976.815356,3225.177607
s08,ih,d,d,0.07,726.3550992,1705.222252,2982.018761,,,,,,
